#Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability,MND
-3367.719469,-0.200184,5.575100,0.704370,0.076620,-0.149140,-0.072520,473.315526,4.000000
-3062.501154,-0.084626,2.578400,0.314620,0.052440,-0.149830,-0.097390,269.696817,6.000000
-2012.568846,-0.055188,4.870800,-0.390720,0.139310,-0.347860,-0.208550,177.332087,8.000000
-3993.783090,-0.230612,2.785400,0.702320,0.096420,-0.165230,-0.068810,608.226391,5.000000
-2797.401968,-0.103298,2.745100,0.122750,0.107580,-0.168540,-0.060960,334.804679,8.000000
-3384.638240,-0.159684,10.430000,-0.424890,0.113310,-0.172260,-0.058950,432.837756,8.000000
-3080.231068,-0.105022,9.381200,0.413970,0.097660,-0.101520,-0.003860,356.920533,6.000000
-5045.619451,-0.188324,4.150600,-0.850710,0.103610,-0.062390,0.041220,530.539533,6.000000
-3420.377634,-0.164889,3.909200,-0.762230,0.109560,-0.190960,-0.081400,449.279359,7.000000
-3225.981869,-0.092549,0.006200,0.338750,0.110320,-0.147250,-0.036930,291.990694,6.000000
-3438.714320,-0.229802,6.360500,0.691380,0.067320,-0.280300,-0.212980,559.786011,5.000000
-3486.795909,-0.150924,6.434600,-0.828210,0.130140,-0.140670,-0.010530,380.169434,8.000000
-2329.263886,-0.058525,2.963300,-1.359920,0.186520,-0.248900,-0.062380,182.750321,6.000000
-3627.229493,-0.152128,4.794700,-0.885800,0.135420,-0.192480,-0.057060,412.633157,8.000000
-3560.004833,-0.150256,0.523500,0.080240,0.122350,-0.204570,-0.082220,463.389110,6.000000
-4647.141746,-0.247961,0.000000,0.539900,0.125990,-0.176150,-0.050160,585.400270,6.000000
-3862.319067,-0.287884,2.545900,0.103990,0.065280,-0.143740,-0.078460,643.706850,4.000000
-5619.918891,-0.234323,0.034100,0.286080,0.087200,-0.174490,-0.087290,624.259343,6.000000
-3572.637055,-0.173202,4.698900,0.286110,0.095660,-0.256720,-0.161060,391.257537,6.000000
-2901.012092,-0.119700,1.302100,0.435460,0.084770,-0.137510,-0.052740,357.668718,6.000000
-2950.639183,-0.175750,3.544900,0.983700,0.048410,-0.149660,-0.101250,424.982345,3.000000
-3369.489002,-0.187619,2.237300,0.160480,0.055730,-0.144290,-0.088560,447.785175,4.000000
-2655.556083,-0.065016,3.831500,-0.906290,0.140420,-0.214100,-0.073680,211.613126,7.000000
-3929.128116,-0.155281,7.106800,0.267710,0.070230,-0.136550,-0.066320,392.945086,4.000000
-1683.576390,-0.020442,4.277000,-0.212180,0.092280,0.028860,0.121140,90.155272,7.000000
-5037.155741,-0.077518,8.743000,-1.104110,0.113210,-0.185340,-0.072130,264.301678,6.000000
-3386.445991,-0.211749,7.495600,-0.133060,0.075930,-0.099520,-0.023590,534.796681,5.000000
-3127.476324,-0.088133,7.391400,0.159120,0.077000,-0.153760,-0.076760,230.248188,4.000000
-2798.992227,-0.104596,3.803400,-0.896160,0.145180,-0.174750,-0.029570,303.093066,8.000000
-5341.415181,-0.221461,0.001700,0.402810,0.122060,-0.191690,-0.069630,529.551275,6.000000
-4411.440591,-0.140748,15.623100,0.402870,0.107740,-0.172870,-0.065130,330.424605,6.000000
-2331.475098,-0.059119,2.229700,-0.942590,0.150760,-0.229080,-0.078320,191.529059,7.000000
-3988.436278,-0.232934,1.060400,-0.754600,0.137860,-0.292990,-0.155130,556.904518,8.000000
-3227.488940,-0.145163,3.013000,-0.363070,0.114850,-0.167100,-0.052250,354.471236,9.000000
-4031.637090,-0.241468,6.382200,-0.660200,0.091530,-0.157900,-0.066370,634.582933,8.000000
-2161.205776,-0.057787,4.162800,-0.416190,0.139450,-0.214600,-0.075150,184.748596,8.000000
-3040.515916,-0.141444,11.888300,0.579870,0.092290,-0.272090,-0.179800,314.797612,5.000000
-2449.151891,-0.095169,0.002700,0.673630,0.116020,-0.164720,-0.048700,272.595384,6.000000
-3277.158584,-0.110609,5.879800,0.192360,0.075380,-0.172750,-0.097370,320.628452,5.000000
-4270.147369,-0.144772,3.643600,-0.916930,0.141380,-0.202490,-0.061110,408.438855,7.000000
-9542.431732,-0.112244,0.154600,0.562920,0.074750,-0.146260,-0.071510,371.578152,6.000000
-2721.465544,-0.102839,5.695300,-0.491850,0.152930,-0.174460,-0.021530,295.795704,6.000000
-2557.935088,-0.058540,4.982400,-0.997480,0.169180,-0.212930,-0.043750,189.746685,7.000000
-1988.040557,-0.040440,4.170400,-0.903990,0.134610,-0.218970,-0.084360,142.157001,7.000000
-3029.570377,-0.142982,2.515800,-0.534280,0.112280,-0.163990,-0.051710,400.044248,8.000000
-3386.242918,-0.184104,1.179200,0.024510,0.042920,-0.158890,-0.115970,411.465938,4.000000
-2829.507298,-0.117424,4.249700,0.551910,0.138450,-0.160510,-0.022060,337.803037,6.000000
-2934.282072,-0.130686,0.000700,0.567080,0.129510,-0.153830,-0.024320,344.679277,6.000000
-2899.784384,-0.105446,11.507300,0.553560,0.071350,-0.021420,0.049930,267.472380,4.000000
-10710.541245,-0.505175,13.513100,0.230760,0.103870,-0.139020,-0.035150,1291.816764,6.000000
-3071.890470,-0.125699,4.576300,-0.395790,0.124560,-0.285380,-0.160820,317.183930,8.000000
-4715.410808,-0.241015,7.317900,0.239740,0.064690,-0.181210,-0.116520,606.710488,5.000000
-2330.603826,-0.065313,1.797100,-0.762220,0.104980,-0.190830,-0.085850,246.446714,7.000000
-2605.757827,-0.082310,1.853400,-0.391640,0.139230,-0.204710,-0.065480,282.743207,8.000000
-2524.256218,-0.074868,3.570200,-1.008950,0.141370,-0.191550,-0.050180,246.059866,7.000000
-2383.837916,-0.071115,10.413300,-0.268000,0.121800,-0.030450,0.091350,216.827052,8.000000
-5184.431576,-0.107842,9.693400,-0.611190,0.138840,-0.220610,-0.081770,296.290434,9.000000
-2745.460862,-0.148598,5.530000,-0.051280,0.093430,-0.159290,-0.065860,374.273371,5.000000
-7430.012489,-0.127434,1.208000,0.339650,0.061250,-0.151810,-0.090560,369.345457,6.000000
-3215.397910,-0.143517,6.080000,-1.223620,0.097220,-0.184070,-0.086850,429.085634,6.000000
-2907.929064,-0.120095,3.721500,-0.170460,0.078210,-0.190230,-0.112020,366.832968,6.000000
-3079.736844,-0.085163,2.682600,0.312660,0.070850,-0.142370,-0.071520,267.773894,6.000000
-4474.041444,-0.171865,0.483900,0.088590,0.100610,-0.199380,-0.098770,528.192105,6.000000
-2493.326934,-0.084122,4.951300,-0.561210,0.146910,-0.330100,-0.183190,239.608211,8.000000
-2794.411556,-0.104831,4.845300,-0.956470,0.179160,-0.365460,-0.186300,315.188936,7.000000
-3210.014650,-0.102218,5.514700,-0.223620,0.053680,-0.166850,-0.113170,286.863910,5.000000
-3261.149225,-0.145651,1.708200,-0.862410,0.149640,-0.300400,-0.150760,359.685055,8.000000
-3345.191481,-0.112250,0.281800,0.330830,0.059980,-0.149470,-0.089490,335.039173,6.000000
-3636.170935,-0.156374,4.256900,0.090640,0.101260,-0.188840,-0.087580,467.274622,6.000000
-2732.162364,-0.097488,4.264500,0.960050,0.054800,-0.140710,-0.085910,272.067432,4.000000
-7858.206104,-0.178413,7.495800,0.250030,0.065480,-0.177770,-0.112290,438.175086,5.000000
-3256.960935,-0.187177,4.785100,-0.519970,0.143180,-0.175460,-0.032280,446.264863,8.000000
-2856.347452,-0.113031,5.163900,-0.248970,0.055470,-0.140720,-0.085250,319.145959,6.000000
-3967.772621,-0.133011,5.555300,-0.378550,0.097660,-0.130640,-0.032980,384.852309,6.000000
-2364.533693,-0.091515,5.270100,-0.919850,0.148580,-0.211920,-0.063340,234.902061,7.000000
-5069.484765,-0.116954,0.000400,0.242060,0.039270,-0.105220,-0.065950,379.835121,6.000000
-2256.104744,-0.061614,9.691000,-0.905570,0.115040,-0.149420,-0.034380,192.643109,5.000000
-1985.879854,-0.033472,4.231400,-0.920050,0.144520,-0.227270,-0.082750,128.994849,7.000000
-2751.707789,-0.133207,6.202800,-0.264630,0.110940,-0.130610,-0.019670,348.238634,4.000000
-3150.046958,-0.179765,7.277600,0.478370,0.041350,-0.157960,-0.116610,472.998722,6.000000
-3828.167861,-0.146614,5.622000,-0.632960,0.101790,-0.181430,-0.079640,397.091354,8.000000
-2621.205978,-0.057116,0.002200,0.787760,0.116690,-0.192230,-0.075540,195.205492,6.000000
-2823.089295,-0.118681,11.495500,0.252550,0.068460,-0.164640,-0.096180,343.786581,6.000000
-4143.942667,-0.185600,12.985700,0.537710,0.076330,-0.155970,-0.079640,484.225027,5.000000
-3756.739627,-0.104624,7.664300,-0.717860,0.087090,-0.162250,-0.075160,320.096795,6.000000
-3641.350320,-0.156140,3.644400,-1.019110,0.126580,-0.151670,-0.025090,377.575138,6.000000
-4249.751909,-0.161267,3.743100,0.098860,0.109620,-0.213530,-0.103910,488.704555,6.000000
-7504.039632,-0.111417,10.025900,0.695150,0.063150,-0.171140,-0.107990,332.891241,5.000000
-4115.973738,-0.156163,4.081100,-0.965880,0.125360,-0.169580,-0.044220,413.394055,6.000000
-2775.940143,-0.095927,6.346900,-1.658330,0.156100,-0.170060,-0.013960,241.428576,5.000000
-3458.308615,-0.173854,0.000400,0.350340,0.075720,-0.180520,-0.104800,499.919398,6.000000
-2943.082783,-0.113979,5.154800,-0.532570,0.122780,-0.175730,-0.052950,342.926459,8.000000
-5653.664999,-0.205663,6.907000,0.700970,0.054700,-0.157960,-0.103260,462.361616,3.000000
-3847.596851,-0.241137,2.982900,0.752190,0.079360,-0.140690,-0.061330,628.959423,5.000000
-2795.154238,-0.122252,4.515900,-0.771330,0.117390,-0.210610,-0.093220,362.703592,7.000000
-2295.636575,-0.086042,4.811600,0.794240,0.068140,-0.003720,0.064420,227.374185,4.000000
-3122.453468,-0.128715,9.985400,-1.161580,0.129900,-0.192060,-0.062160,372.528784,6.000000
-2544.968710,-0.090190,4.594700,-0.982350,0.132850,-0.183010,-0.050160,259.763815,7.000000
-2412.000445,-0.071042,3.257900,-0.796800,0.125120,-0.208320,-0.083200,252.931305,7.000000
-3022.853521,-0.105212,3.283100,-0.652580,0.134780,-0.206770,-0.071990,307.872516,8.000000
-2488.162307,-0.084322,3.238600,-1.441960,0.154620,-0.161170,-0.006550,222.057460,5.000000
-3732.822027,-0.204586,4.073000,0.497450,0.095160,-0.151420,-0.056260,523.051066,5.000000
-2714.464682,-0.101859,5.045800,-0.745090,0.132090,-0.189540,-0.057450,274.417264,8.000000
-4156.371455,-0.135317,13.443900,0.494920,0.074480,-0.196880,-0.122400,331.856283,6.000000
-3459.289971,-0.195793,2.167800,-0.783490,0.114470,-0.152320,-0.037850,494.949214,8.000000
-10814.692779,-0.350328,0.329000,0.137560,0.104560,-0.238310,-0.133750,879.591595,6.000000
-3221.688011,-0.222911,1.362100,0.796830,0.063740,-0.141120,-0.077380,512.252024,4.000000
-3635.611199,-0.175617,7.173500,-0.689210,0.098580,-0.173810,-0.075230,463.245402,6.000000
-2476.003096,-0.082774,3.315200,-0.755170,0.146770,-0.216120,-0.069350,259.399865,8.000000
-3286.151529,-0.092765,1.823600,-0.712980,0.148730,-0.182730,-0.034000,253.792857,8.000000
-2529.716963,-0.116075,8.054900,0.333210,0.059020,-0.156650,-0.097630,307.747554,4.000000
-2759.747344,-0.116854,3.446700,-0.849020,0.152550,-0.350310,-0.197760,324.730486,8.000000
-2235.220532,-0.055188,5.035600,-0.361790,0.126600,-0.211050,-0.084450,196.690379,7.000000
-3575.826977,-0.197616,5.565700,0.400980,0.089050,-0.138180,-0.049130,526.374692,6.000000
-2997.585204,-0.147027,5.236100,-1.312150,0.113050,-0.181950,-0.068900,377.373877,6.000000
-8633.281673,-0.175290,9.616600,0.755000,0.068040,-0.146070,-0.078030,496.469464,4.000000
-2129.447378,-0.066013,3.777400,-0.327260,0.136360,-0.344900,-0.208540,200.999661,8.000000
-2786.336939,-0.121854,4.169200,-1.335120,0.167430,-0.160450,0.006980,306.513822,6.000000
-4240.740472,-0.267298,8.590500,-0.453770,0.111340,-0.169000,-0.057660,620.117173,5.000000
-2410.854245,-0.044524,5.529600,-0.501080,0.146420,-0.227270,-0.080850,162.723331,8.000000
-4518.913223,-0.172514,0.003200,0.638530,0.046710,-0.171790,-0.125080,578.871722,6.000000
-6298.566554,-0.350541,15.623600,-0.326240,0.084100,-0.194860,-0.110760,741.076830,5.000000
-8529.407070,-0.161769,13.701200,0.679830,0.061440,-0.144500,-0.083060,467.585256,4.000000
-3860.788196,-0.141669,5.535300,-1.203660,0.088220,-0.148440,-0.060220,378.571745,6.000000
-3415.239946,-0.165708,3.638600,0.542100,0.014780,-0.299380,-0.284600,439.096376,5.000000
-4945.055693,-0.185274,0.000100,0.187480,0.137370,-0.187120,-0.049750,522.705400,6.000000
-2630.824978,-0.057049,4.568400,-0.476920,0.096080,-0.196270,-0.100190,206.935374,8.000000
-3162.086548,-0.157872,11.535500,0.311550,0.071110,-0.164200,-0.093090,460.839236,6.000000
-2580.611300,-0.063057,8.551900,-0.659200,0.080350,-0.191520,-0.111170,235.512905,6.000000
-2805.933991,-0.154283,12.712800,0.392430,0.104430,-0.179020,-0.074590,414.432277,6.000000
-3291.927129,-0.138032,0.373100,-1.690010,0.139090,-0.181070,-0.041980,382.353417,5.000000
-3052.343094,-0.078805,2.356200,-1.628940,0.078960,-0.162680,-0.083720,229.780221,5.000000
-5928.836870,-0.235036,5.742500,0.546950,0.060370,-0.145860,-0.085490,548.347324,3.000000
-2505.956431,-0.101648,4.161500,0.763310,0.070140,-0.004880,0.065260,269.944443,5.000000
-3149.906741,-0.203702,5.323600,0.530190,0.065650,-0.141580,-0.075930,474.233906,7.000000
-1857.774441,-0.037223,2.788100,-0.288670,0.135110,-0.378830,-0.243720,139.193168,8.000000
-3453.145162,-0.145999,3.247400,-0.925820,0.159030,-0.212250,-0.053220,407.826392,7.000000
-2030.776656,-0.058783,4.461700,-0.876400,0.141300,-0.196830,-0.055530,170.119904,7.000000
-2824.063522,-0.099926,13.756300,-1.517820,0.106390,-0.280370,-0.173980,272.951078,5.000000
-5914.020509,-0.367220,8.542100,-0.196890,0.071020,-0.156300,-0.085280,795.823312,4.000000
-2403.203101,-0.052958,5.813800,-0.937370,0.137080,-0.224960,-0.087880,181.560366,7.000000
-3969.278386,-0.158985,3.812600,-1.517890,0.141390,-0.193400,-0.052010,424.881459,6.000000
-2489.649402,-0.085765,2.833800,-0.994130,0.163340,-0.218340,-0.055000,247.656231,7.000000
-8264.217227,-0.184330,0.007900,0.305310,0.047440,-0.148230,-0.100790,561.671925,6.000000
-2226.043760,-0.077587,4.545300,-0.533910,0.135720,-0.183340,-0.047620,233.587834,8.000000
-3193.780644,-0.089280,7.441300,0.690510,0.057610,-0.146420,-0.088810,267.893386,4.000000
-3069.461837,-0.093314,4.062500,0.345460,0.087200,-0.199300,-0.112100,274.157608,4.000000
-4098.087788,-0.196652,2.746000,-0.996240,0.097930,-0.167030,-0.069100,464.049268,5.000000
-5131.609905,-0.155194,0.003100,-0.490120,0.135030,-0.174870,-0.039840,401.705700,6.000000
-3792.165726,-0.174301,0.391800,0.092340,0.118650,-0.201040,-0.082390,517.890107,6.000000
-13552.057741,-0.167969,0.482000,0.069850,0.120310,-0.215750,-0.095440,518.852413,6.000000
-2340.181946,-0.051620,5.860700,-0.428980,0.113450,-0.186720,-0.073270,167.118517,8.000000
-3339.657202,-0.092991,6.136600,-0.482390,0.115680,-0.203650,-0.087970,317.849630,8.000000
-2614.565541,-0.089728,2.357900,-1.004080,0.166260,-0.220040,-0.053780,315.018276,7.000000
-3169.682438,-0.090185,5.570800,0.360190,0.066260,-0.173420,-0.107160,250.548059,4.000000
-2204.212641,-0.079040,2.300700,-0.359520,0.139480,-0.362560,-0.223080,223.898905,8.000000
-3115.179907,-0.145208,2.347300,-0.775840,0.136150,-0.193420,-0.057270,388.063904,8.000000
-3200.039541,-0.109372,15.174100,0.356100,0.074930,-0.149820,-0.074890,314.146035,6.000000
-2905.191556,-0.071635,2.630600,-0.968540,0.145900,-0.226130,-0.080230,236.001064,7.000000
-3322.338285,-0.188274,4.429000,-0.848660,0.127460,-0.194560,-0.067100,482.211789,8.000000
-2265.383155,-0.062622,6.291200,0.019450,0.058210,-0.154950,-0.096740,210.505478,4.000000
-2903.956548,-0.128566,6.710000,0.709530,0.036590,-0.195210,-0.158620,322.643502,5.000000
-3724.596890,-0.222010,4.451200,-0.671200,0.112940,-0.155290,-0.042350,554.089960,8.000000
-6057.989430,-0.188213,6.697800,-0.829110,0.094620,-0.285750,-0.191130,475.146111,6.000000
-3385.990998,-0.224254,7.248500,0.267910,0.010060,-0.116610,-0.106550,555.763118,4.000000
-2537.212968,-0.066140,1.516400,-1.081730,0.134340,-0.180330,-0.045990,209.928377,8.000000
-3504.522312,-0.186564,10.236100,-0.592910,0.132220,-0.158430,-0.026210,481.348584,6.000000
-2330.885570,-0.077093,6.942900,-1.398500,0.149530,-0.185160,-0.035630,221.108497,5.000000
-3909.212192,-0.181255,1.567700,0.193570,0.070340,-0.169120,-0.098780,392.929132,4.000000
-4099.362491,-0.192701,6.922200,0.110600,0.071870,-0.146980,-0.075110,477.157309,5.000000
-2018.432843,-0.042056,8.214700,-0.026040,0.056200,-0.156290,-0.100090,152.581384,4.000000
-2460.253358,-0.066235,3.557900,-0.737090,0.152140,-0.203660,-0.051520,198.483120,8.000000
-10754.942061,-0.148675,0.744900,0.199120,0.066120,-0.188600,-0.122480,485.783266,5.000000
-4322.899832,-0.161927,1.247700,0.091300,0.102310,-0.200670,-0.098360,493.611257,6.000000
-2449.896821,-0.085067,3.371500,-0.870350,0.130020,-0.188260,-0.058240,268.746912,7.000000
-3060.852871,-0.127411,10.902600,-0.629760,0.085160,-0.155060,-0.069900,334.850076,8.000000
-3443.172847,-0.116132,6.126200,0.215540,0.066030,-0.156630,-0.090600,347.228377,5.000000
-4551.150581,-0.260678,1.919600,-1.548010,0.095520,-0.131320,-0.035800,609.296330,5.000000
-4631.651743,-0.071293,4.034600,-0.714240,0.123790,-0.200380,-0.076590,223.563163,8.000000
-2303.421834,-0.085617,2.711800,-0.002210,0.105930,-0.168340,-0.062410,255.654907,8.000000
-3192.493441,-0.099835,8.336100,-0.004500,0.060420,-0.036410,0.024010,329.656835,4.000000
-3390.263274,-0.170914,5.194100,-0.366880,0.066390,-0.148280,-0.081890,466.084479,5.000000
-4083.601030,-0.114332,7.087600,-0.804450,0.123610,-0.203680,-0.080070,335.020298,6.000000
-2679.893665,-0.136335,3.938800,-0.585750,0.114770,-0.177500,-0.062730,376.165397,8.000000
-4618.891367,-0.270082,10.018300,0.750090,0.094160,-0.255590,-0.161430,700.343766,5.000000
-3699.562615,-0.167038,3.902800,0.655690,0.058480,-0.140130,-0.081650,418.341498,4.000000
-2852.384299,-0.120296,13.320700,-1.627830,0.151280,-0.305700,-0.154420,306.186726,5.000000
-2949.865416,-0.100208,8.447500,0.155670,0.082950,-0.274300,-0.191350,284.712385,6.000000
-3412.676385,-0.166112,3.606100,-0.558470,0.109910,-0.155480,-0.045570,466.449808,8.000000
-3292.738200,-0.185737,2.553100,0.402700,0.082390,-0.254930,-0.172540,510.932048,6.000000
-3907.557195,-0.195841,8.103800,-0.692250,0.100310,-0.156070,-0.055760,492.961751,8.000000
-3637.366752,-0.158559,3.109000,0.090830,0.099340,-0.189670,-0.090330,472.313209,6.000000
-3945.505657,-0.221616,6.020500,-0.665500,0.112890,-0.157370,-0.044480,566.438629,8.000000
-3106.075053,-0.153342,3.735000,-0.348770,0.134710,-0.196770,-0.062060,399.891800,6.000000
-2933.752094,-0.128344,9.501900,-1.759270,0.130360,-0.185060,-0.054700,321.421733,5.000000
-4928.776705,-0.343533,10.913900,0.465450,0.061300,-0.063570,-0.002270,868.020191,6.000000
-3292.119284,-0.132768,10.439500,-1.773970,0.179170,-0.179710,-0.000540,323.811042,5.000000
-4133.327660,-0.225646,8.164100,-0.814830,0.091620,-0.160450,-0.068830,593.730757,6.000000
-3313.251347,-0.157475,8.445400,-0.705290,0.120940,-0.174600,-0.053660,428.085812,8.000000
-4278.846406,-0.183565,5.981900,-1.017500,0.097270,-0.171210,-0.073940,490.079558,5.000000
-2837.759984,-0.183452,4.154600,0.834470,0.051100,-0.157580,-0.106480,421.538845,3.000000
-4574.916050,-0.093372,5.772000,0.397070,0.102630,-0.122290,-0.019660,238.440029,8.000000
-3147.472883,-0.177771,2.206600,-0.722910,0.095840,-0.156730,-0.060890,475.713582,8.000000
-3355.462800,-0.169622,3.271900,-0.514830,0.134910,-0.288340,-0.153430,443.106745,8.000000
-2987.459800,-0.125674,4.298800,-0.603410,0.138800,-0.334610,-0.195810,353.004219,9.000000
-3182.431175,-0.145030,1.635300,-0.779280,0.130740,-0.320520,-0.189780,385.873590,8.000000
-2695.991411,-0.090223,6.188900,-1.648190,0.127440,-0.198200,-0.070760,258.542882,5.000000
-4785.128420,-0.339589,3.654700,0.806740,0.056430,-0.074290,-0.017860,840.996245,5.000000
-2573.069824,-0.062659,1.779300,-0.848050,0.144030,-0.204130,-0.060100,211.573264,7.000000
-2811.168231,-0.132081,11.008400,-0.324990,0.106460,-0.210580,-0.104120,351.431994,8.000000
-8407.174945,-0.169159,5.032600,-0.257240,0.082360,-0.170260,-0.087900,441.074772,4.000000
-5657.662754,-0.141724,7.441900,-1.194160,0.124820,-0.312240,-0.187420,367.550180,6.000000
-3774.604277,-0.242349,1.581200,0.921490,0.070980,-0.150420,-0.079440,581.959786,4.000000
-3703.136842,-0.208291,1.864700,0.019080,0.099130,-0.138480,-0.039350,530.052792,4.000000
-4102.914013,-0.245973,1.146600,-0.789040,0.141790,-0.292050,-0.150260,573.433753,8.000000
-5949.126106,-0.538588,2.468800,-0.879890,0.084100,-0.046760,0.037340,1197.032106,4.000000
-5307.283070,-0.500050,3.397600,0.880170,0.077990,-0.164170,-0.086180,1089.204307,4.000000
-2661.353103,-0.101063,3.653700,-0.389920,0.139240,-0.323610,-0.184370,300.193587,8.000000
-3284.557652,-0.126736,3.294100,-0.762810,0.117420,-0.218520,-0.101100,368.980286,8.000000
-3448.137316,-0.141514,2.101500,0.094090,0.110380,-0.211690,-0.101310,430.849447,6.000000
-2330.246077,-0.050679,3.393300,-0.995310,0.112740,-0.221970,-0.109230,192.767522,7.000000
-3158.310535,-0.098822,14.763500,0.248420,0.063230,-0.154320,-0.091090,302.929807,6.000000
